protein,mediator,beta_XM,se,pval,lo_ci,up_ci,or,or_lci95,or_uci95
APOM,GCST90001697.tsv_cleaned,-0.729858882,0.359835787062468,0.0425285179492295,-1.435137024,-0.024580739,0.48197700104216,0.238082738636858,0.975718907064145
APOM,GCST90001698.tsv_cleaned,-40.96763023,10.5670704436295,0.0001057894467424,-61.6790883,-20.25617216,1.6143000341109599e-18,1.63347429329885e-27,1.5953508486918601e-09
APOM,GCST90001699.tsv_cleaned,-2.448053272,1.00504238266042,0.0148600813293907,-4.417936342,-0.478170202,0.0864617402931866,0.0120590924712422,0.619916677175657
APOM,GCST90001700.tsv_cleaned,-1.375749129,0.434883474329973,0.0015589019128179,-2.228120739,-0.523377519,0.252650257222065,0.107730694132588,0.5925159304721
APOM,GCST90001701.tsv_cleaned,-0.166966561,0.0808321284637566,0.0388665957544538,-0.325397533,-0.008535589,0.846227907738017,0.722240182291443,0.991500735340832
APOM,GCST90001822.tsv_cleaned,-0.1546934,0.0721855501444409,0.0321133588076466,-0.296177078,-0.013209722,0.85667779477744,0.743655731204467,0.986877143911842
APOM,GCST90001826.tsv_cleaned,-0.158581768,0.0717766095025829,0.0271482570494921,-0.299263923,-0.017899614,0.853353183770387,0.741363720793137,0.982259632926183
APOM,GCST90001839.tsv_cleaned,-0.159400663,0.0803789296061213,0.0473545832247231,-0.316943365,-0.001857961,0.852654663686083,0.728372005576292,0.998143764367226
APOM,GCST90001883.tsv_cleaned,0.190845187697856,0.0757313930627676,0.0117345689988373,0.0424116572948317,0.339278718100881,1.21027207257157,1.04332388224816,1.40393459266975
APOM,GCST90001884.tsv_cleaned,0.162091665195585,0.0772061282661156,0.0357758146800639,0.010767653793998,0.313415676597171,1.17596803172024,1.01082583361064,1.36809009588555
APOM,GCST90001950.tsv_cleaned,0.23197660232271,0.116157898879978,0.0458165066219037,0.004307120517953,0.459646084127466,1.26109022190109,1.00431640949299,1.58351345526396
APOM,GCST90001955.tsv_cleaned,0.209624658217243,0.105978068986273,0.0479286664613578,0.0019076430041481,0.417341673430338,1.23321509592468,1.00190946371263,1.51792105763831
APOM,GCST90001969.tsv_cleaned,0.164093235772755,0.0753743435219576,0.0294773109505626,0.0163595224697185,0.311826949075792,1.17832417193608,1.01649407217907,1.36591829915192
APOM,GCST90002009.tsv_cleaned,0.179419775616548,0.0722128357700287,0.0129698266580524,0.0378826175072914,0.320956933725804,1.19652290990426,1.03860931117301,1.37844621507277
APOM,GCST90002039.tsv_cleaned,-0.185393401,0.078403839620156,0.0180497514780368,-0.339064927,-0.031721875,0.830777390852765,0.712436191447871,0.968775985045714
APOM,GCST90002059.tsv_cleaned,-0.146565754,0.0735923877944259,0.046416225063268,-0.290806834,-0.002324674,0.863668940805597,0.747660086542948,0.997678026068353
APOM,GCST90002076.tsv_cleaned,0.195474490767429,0.0765683890783265,0.0106817945346358,0.0454004481739088,0.345548533360949,1.21588777716248,1.04644682373613,1.41276465570878
APOM,GCST90002104.tsv_cleaned,0.231177450944694,0.0962730265622942,0.0163383132535369,0.0424823188825969,0.41987258300679,1.26008282249838,1.04339760777498,1.5217676442075
APOM,GCST90002107.tsv_cleaned,0.251817330095092,0.0994286651074214,0.0113206127141625,0.0569371464845462,0.446697513705638,1.28636103637351,1.05858927224726,1.56314139891776
APOM,GCST90002108.tsv_cleaned,0.246929637307345,0.121067954805283,0.0413906458676234,0.0096364458889911,0.4842228287257,1.28008903909777,1.00968302593548,1.62291323705282
APOM,GCST90002116.tsv_cleaned,0.200014402188983,0.0938986989355275,0.0331626695362654,0.0159729522753496,0.384055852102617,1.22142034916019,1.01610120180889,1.46822744298181
