protein,mediator,beta_XM,se,pval,lo_ci,up_ci,or,or_lci95,or_uci95
LGALS4,Triacylglycerol (54:4) levels || id:ebi-PL179-GCST90277405,0.162283639375947,0.0668513026159287,0.0152019688709558,0.0312550862487266,0.293312192503167,1.17619380889026,1.03174865521604,1.34086133195114
LGALS4,Triacylglycerol (54:5) levels || id:ebi-PL179-GCST90277406,0.141417402681005,0.0593813628562358,0.017241749132527,0.0250299314827823,0.257804873879227,1.15190535603722,1.0253458101856,1.29408628395045
LGALS4,Triacylglycerol (56:4) levels || id:ebi-PL179-GCST90277410,0.151582707129462,0.0564321562075583,0.007229032820646,0.040975680962648,0.262189733296276,1.16367454201074,1.04182676901329,1.299773129
LGALS4,Triacylglycerol (56:6) levels || id:ebi-PL179-GCST90277412,0.134087939823483,0.0622164393332663,0.0311473564417713,0.0121437187302807,0.256032160916685,1.14349337382867,1.0122177530631,1.29179427255962
LGALS4,GCST90001403.tsv_cleaned,0.20421527470473,0.0807274218945491,0.0114163654859297,0.0459895277914136,0.362441021618046,1.22656217284644,1.04706344583271,1.4368324764325
LGALS4,GCST90001421.tsv_cleaned,0.180192021885459,0.079576384658003,0.0235500981433396,0.0242223079557731,0.336161735815145,1.19744727713074,1.02451805108982,1.39956536635205
LGALS4,GCST90001438.tsv_cleaned,0.195002921618723,0.0788451500136977,0.0133894463246146,0.0404664275918751,0.34953941564557,1.21531453717025,1.04129635028963,1.41841409877843
LGALS4,GCST90001446.tsv_cleaned,0.202473316348848,0.0845238965135554,0.0165996843159574,0.036806479182279,0.368140153515416,1.22442741249207,1.03749222506593,1.44504455285605
LGALS4,GCST90001479.tsv_cleaned,0.199940638356136,0.0884428528662335,0.0237793252410508,0.026592646738318,0.373288629973953,1.22133025583657,1.02694938636551,1.45250351538836
LGALS4,GCST90001483.tsv_cleaned,0.190637799635549,0.082328087240649,0.0205808617953976,0.0292747486438769,0.352000850627221,1.21002110261656,1.02970746634399,1.42190973323319
LGALS4,GCST90001489.tsv_cleaned,0.19286418429344,0.0845705789753503,0.0225773650528415,0.0271058495017533,0.358622519085127,1.2127180761714,1.02747655488911,1.43135638986097
LGALS4,GCST90001495.tsv_cleaned,0.174466173669458,0.0855234851040625,0.041352347443369,0.0068401428654953,0.34209220447342,1.19061046772062,1.00686359007297,1.40789010529537
LGALS4,GCST90001504.tsv_cleaned,0.18762578833248,0.0845555742007615,0.0264891631898521,0.0218968628989873,0.353354713765972,1.20638198865595,1.02213835864673,1.42383610813739
LGALS4,GCST90001506.tsv_cleaned,0.22127840965064,0.0833952270197662,0.0079692415900834,0.0578237646918988,0.384733054609382,1.24767074579032,1.05952825296733,1.46922206702963
LGALS4,GCST90001510.tsv_cleaned,0.171918582123674,0.0850531910240283,0.0432480293711975,0.0052143277165786,0.33862283653077,1.18758113894334,1.00522794598309,1.4030140797515
LGALS4,GCST90001512.tsv_cleaned,0.182964727316713,0.0832343230383845,0.0279356796094895,0.019825454161479,0.346104000471946,1.20077205288152,1.02002328366835,1.41354961800079
LGALS4,GCST90001513.tsv_cleaned,0.171322809303498,0.0828084741067064,0.038555066706161,0.0090182000543535,0.333627418552643,1.1868738211003,1.00905898653515,1.39602291442866
LGALS4,GCST90001530.tsv_cleaned,0.255667037437739,0.118675174811892,0.0312132795628617,0.0230636948064299,0.488270380069047,1.29132269423814,1.02333171838713,1.6294953734871
LGALS4,GCST90001537.tsv_cleaned,0.175699279878076,0.0830899064231821,0.0344667601868856,0.0128430632886395,0.338555496467513,1.19207952244451,1.01292588962744,1.40291960387566
LGALS4,GCST90001539.tsv_cleaned,0.209422416573507,0.085031509910754,0.0137825984217561,0.0427606571484293,0.376084175998585,1.23296571369518,1.0436880656766,1.456569737
LGALS4,GCST90001545.tsv_cleaned,-0.183879564,0.0871057275576285,0.0347729299925807,-0.35460679,-0.013152338,0.832036004497787,0.701449205498841,0.986933775608624
LGALS4,GCST90001546.tsv_cleaned,-0.261633852,0.084131221498414,0.0018719462719486,-0.426531047,-0.096736658,0.769792829852914,0.652769598976882,0.907795034912377
LGALS4,GCST90001547.tsv_cleaned,-0.217834134,0.0810243126072462,0.0071773119543814,-0.376641787,-0.059026482,0.804258829512032,0.686161821917031,0.942681805060084
LGALS4,GCST90001549.tsv_cleaned,0.186028102440675,0.09131012185813,0.0416178039483267,0.00706026359874,0.36499594128261,1.20445610805835,1.00708524601933,1.44050816152183
LGALS4,GCST90001558.tsv_cleaned,-0.160548372,0.0811325413891769,0.0478339491929204,-0.319568153,-0.00152859,0.851676625596782,0.726462690263364,0.998472577201396
LGALS4,GCST90001559.tsv_cleaned,-0.182940105,0.0825442164404624,0.026673153814023,-0.344726769,-0.021153441,0.832818036070694,0.708413887666163,0.979068724202505
LGALS4,GCST90001569.tsv_cleaned,-0.16175103,0.0790727401770767,0.0407959499676118,-0.316733601,-0.006768459,0.850652965350579,0.728524807830165,0.993254395296341
LGALS4,GCST90001571.tsv_cleaned,-0.187837452,0.0795076097496201,0.0181516956243268,-0.343672367,-0.032002537,0.828749407985452,0.709161234658577,0.968504125252852
LGALS4,GCST90001574.tsv_cleaned,-0.194577807,0.0873797642606895,0.0259602244909329,-0.365842144,-0.023313469,0.823182126835143,0.693612283108179,0.976956190718358
LGALS4,GCST90001580.tsv_cleaned,0.220631851918494,0.0804984590161394,0.0061285919881609,0.0628548722468605,0.378408831590127,1.24686431535246,1.06487228549438,1.45995969852627
LGALS4,GCST90001582.tsv_cleaned,0.186573149896069,0.0862098094906565,0.0304508896602512,0.0176019232943825,0.355544376497756,1.20511277273563,1.0177577500873,1.42695724487088
LGALS4,GCST90001583.tsv_cleaned,0.210583783895375,0.0789072610053201,0.0076134006186778,0.0559255523249473,0.365242015465802,1.23439847160212,1.05751895097869,1.44086267700782
LGALS4,GCST90001585.tsv_cleaned,0.16156018675434,0.0814880950682065,0.0474095353834936,0.0018435204206553,0.321276853088025,1.17534319612182,1.00184522074913,1.37888727725515
LGALS4,GCST90001591.tsv_cleaned,0.160119337398693,0.0806574942936236,0.0471248721358685,0.0020306485831904,0.318208026214195,1.17365092308305,1.00203271174631,1.37466219725813
LGALS4,GCST90001597.tsv_cleaned,-0.180713067,0.0837480798535643,0.0309420286859414,-0.344859303,-0.01656683,0.834674820118827,0.708320004618475,0.983569644790214
LGALS4,GCST90001599.tsv_cleaned,-0.175763756,0.0792489036451495,0.0265637056600825,-0.331091608,-0.020435905,0.838816124791076,0.718139378972448,0.979771492570543
LGALS4,GCST90001612.tsv_cleaned,-0.168510491,0.084339156956308,0.0457155601835471,-0.333815239,-0.003205744,0.844922399050508,0.716186093320199,0.996799389258864
LGALS4,GCST90001613.tsv_cleaned,-0.185575124,0.078253000917192,0.0177171909259662,-0.338951006,-0.032199242,0.830626433263411,0.712517357459238,0.968313633924865
LGALS4,GCST90001638.tsv_cleaned,-0.163425627,0.0817410289868603,0.0455748617340773,-0.323638044,-0.00321321,0.849229656176102,0.723512074462535,0.996791946374524
LGALS4,GCST90001658.tsv_cleaned,0.220388736253638,0.0806194872328161,0.0062628859618269,0.0623745412773191,0.378402931229958,1.24656121995056,1.06436091717991,1.45995108426363
LGALS4,GCST90001659.tsv_cleaned,0.174282782149047,0.0832705172331719,0.0363517386526808,0.0110725683720299,0.337492995926064,1.19039213987708,1.01113409613764,1.40142979263971
LGALS4,GCST90001660.tsv_cleaned,0.207832248099619,0.0845785770476763,0.0139998123975998,0.042058237086173,0.373606259113064,1.23100664852253,1.04295521565494,1.45296494610755
LGALS4,GCST90001671.tsv_cleaned,0.174857578938187,0.0840397485907222,0.0374656529014481,0.0101396717003716,0.339575486176003,1.19107657014221,1.01019125236105,1.40435129746569
LGALS4,GCST90001697.tsv_cleaned,-0.827447306,0.405105801843798,0.041097384097046,-1.621454677,-0.033439934,0.437163808770427,0.197611029623468,0.967113000032518
LGALS4,GCST90001814.tsv_cleaned,0.255313962097219,0.0785305424664213,0.0011494234439619,0.101394098863033,0.409233825331405,1.29086684051824,1.10671271005151,1.5056637416516
LGALS4,GCST90001856.tsv_cleaned,-0.181089059,0.0909428539557471,0.046454495140395,-0.359337053,-0.002841066,0.834361047725004,0.698139001766381,0.99716296639981
LGALS4,GCST90001871.tsv_cleaned,0.420183001681027,0.133341867924365,0.0016261735979723,0.158832940549272,0.681533062812783,1.52224010262828,1.17214211290567,1.97690613154877
LGALS4,GCST90001873.tsv_cleaned,0.282724716270043,0.133687312683845,0.0344452191145181,0.0206975834097068,0.54475184913038,1.32673988163832,1.02091326384037,1.72418047240191
LGALS4,GCST90001875.tsv_cleaned,0.340101637823439,0.13052005738721,0.0091675399790008,0.0842823253445076,0.595920950302371,1.40509039363572,1.08793600236119,1.81470142545381
LGALS4,GCST90001876.tsv_cleaned,0.28679393244928,0.130173816270863,0.0275833720579294,0.0316532525583891,0.541934612340171,1.33214967236946,1.03215954456631,1.71932988357893
LGALS4,GCST90001877.tsv_cleaned,0.265818279641358,0.128220256983784,0.0381594438451154,0.014506575953142,0.517129983329573,1.30449798330549,1.01461230697245,1.67720712310886
LGALS4,GCST90001878.tsv_cleaned,0.346460940428435,0.132445131483634,0.0088997101425836,0.0868684827205116,0.606053398136358,1.41405426039809,1.09075321738885,1.83318226292901
LGALS4,GCST90001880.tsv_cleaned,0.337268413872621,0.131832028715086,0.0105179489461344,0.0788776375910518,0.595659190154189,1.40111509199851,1.08207190904385,1.81422647110456
LGALS4,GCST90001881.tsv_cleaned,0.322565156276935,0.131000334168926,0.0138040228539179,0.0658045013058409,0.57932581124803,1.38066484691006,1.06801790065006,1.78483470954272
LGALS4,GCST90001888.tsv_cleaned,0.191289587656456,0.0873568581898905,0.0285424496094452,0.0200701456042708,0.362509029708641,1.21081003695734,1.02027290517619,1.43693019598855
LGALS4,GCST90001926.tsv_cleaned,-0.259427626,0.0907646361745658,0.0042599048478827,-0.437326312,-0.081528939,0.771493042359665,0.645760677277863,0.921706036543416
LGALS4,GCST90001933.tsv_cleaned,0.256111274032993,0.0832309324378425,0.0020901360746213,0.092978646454822,0.419243901611165,1.29189647447285,1.09743830081954,1.52081123787006
LGALS4,GCST90001975.tsv_cleaned,0.192909467358546,0.0852552835462565,0.0236524977560732,0.0258091116078831,0.360009823109208,1.21277299300639,1.02614505059793,1.43334349438086
LGALS4,GCST90001978.tsv_cleaned,0.251453539382375,0.0842007382645562,0.0028232201878625,0.0864200923838444,0.416486986380905,1.28589315528583,1.09026424382019,1.51662426442341
LGALS4,GCST90002026.tsv_cleaned,0.206501293195861,0.0885610831383085,0.0197144485322559,0.0329215702447764,0.380081016146946,1.22936932403136,1.03346948130422,1.46240306289647
LGALS4,GCST90002030.tsv_cleaned,0.183867902914631,0.0900780415233081,0.0412302848981971,0.0073149415289468,0.360420864300315,1.20185705079641,1.0073417610683,1.43393277869983
LGALS4,GCST90002059.tsv_cleaned,0.237995939028296,0.0859274347313413,0.0056102487021507,0.0695781669548671,0.406413711101725,1.26870404064324,1.0720558572715,1.50142357958952
LGALS4,GCST90002069.tsv_cleaned,0.229796177638646,0.0889034216567917,0.0097439905895898,0.0555454711913343,0.404046884085958,1.25834350524504,1.05711708435278,1.49787417177334
LGALS4,GCST90002072.tsv_cleaned,-0.213816491,0.104467108975349,0.0406841079596469,-0.418572025,-0.009060958,0.807496554078785,0.657985736541212,0.990979969074561
LGALS4,GCST90002086.tsv_cleaned,0.231230572162814,0.0864024635125601,0.0074461425861677,0.0618817436781964,0.400579400647432,1.26014976141076,1.06383653189384,1.49268931229189
LGALS4,GCST90002090.tsv_cleaned,0.22944638333648,0.109431588799308,0.0360191925911344,0.0149604692898356,0.443932297383124,1.25790342083073,1.01507293726851,1.55882494552122
