exposure,beta_XM,se_XM,p.value,beta_std,mediator,Category2,Abbreviation,pval,p_fdr_category
EGFR,0.201519289561751,0.006255083804014,7.19697375082044e-224,0.186878042415969,Apolipoprotein B,Lipoprotein,Apolipoprotein B,4.14545688047257e-223,2.77826119104944e-223
EGFR,0.201519289561751,0.006255083804014,7.19697375082044e-224,0.186878042415969,Apolipoprotein B,Lipoprotein,Apolipoprotein B,4.14545688047257e-223,2.77826119104944e-223
EGFR,-0.015915402,0.00194462860102622,2.84746261010373e-16,-0.045759636,Glycine,Amino acids,Glycine,4.17550525310527e-16,5.87289163333895e-16
EGFR,-0.015915402,0.00194462860102622,2.84746261010373e-16,-0.045759636,Glycine,Amino acids,Glycine,4.17550525310527e-16,5.87289163333895e-16
EGFR,11.3647681779913,0.634608174316169,1.70816531366422e-71,0.0804002423002236,Alkaline.phosphatase,Renal/Liver function,ALP,4.18326199264706e-71,3.96735169625237e-71
EGFR,11.3647681779913,0.634608174316169,1.70816531366422e-71,0.0804002423002236,Alkaline.phosphatase,Renal/Liver function,ALP,4.18326199264706e-71,3.96735169625237e-71
EGFR,0.12567386116873,0.0102699791353154,2.38483391424684e-34,0.06935320531875,Ratio of polyunsaturated fatty acids to monounsaturated fatty acids,Triglycerides&Fatty acid,PUFA/MUFA,4.25019905509337e-34,3.99321027501796e-34
EGFR,0.12567386116873,0.0102699791353154,2.38483391424684e-34,0.06935320531875,Ratio of polyunsaturated fatty acids to monounsaturated fatty acids,Triglycerides&Fatty acid,PUFA/MUFA,4.25019905509337e-34,3.99321027501796e-34
EGFR,0.161019584901928,0.0242568613424356,3.2101218006513e-11,0.029758435890041,Triglycerides1,Triglycerides&Fatty acid,Triglycerides1,4.37743881906996e-11,4.05489069555954e-11
EGFR,0.161019584901928,0.0242568613424356,3.2101218006513e-11,0.029758435890041,Triglycerides1,Triglycerides&Fatty acid,Triglycerides1,4.37743881906996e-11,4.05489069555954e-11
EGFR,0.368391091741253,0.0388753779907305,2.8260190823965e-21,0.05561238262087,Glucose-lactate,Glycolysis related metabolites,Glucose-lactate,4.41373913085788e-21,5.16055658524579e-21
EGFR,0.368391091741253,0.0388753779907305,2.8260190823965e-21,0.05561238262087,Glucose-lactate,Glycolysis related metabolites,Glucose-lactate,4.41373913085788e-21,5.16055658524579e-21
EGFR,0.113360512356528,0.0149204442863863,3.10367520483179e-14,0.0439234155346947,Triglycerides in VLDL,Triglycerides&Fatty acid,VLDL-TG,4.44263647610118e-14,4.10026816051173e-14
EGFR,0.113360512356528,0.0149204442863863,3.10367520483179e-14,0.0439234155346947,Triglycerides in VLDL,Triglycerides&Fatty acid,VLDL-TG,4.44263647610118e-14,4.10026816051173e-14
EGFR,0.753314894851053,0.0295691025397548,1.19178070137967e-141,0.147967838209612,Saturated fatty acids,Triglycerides&Fatty acid,Saturated FA,4.51622160522823e-141,4.51622160522823e-141
EGFR,0.753314894851053,0.0295691025397548,1.19178070137967e-141,0.147967838209612,Saturated fatty acids,Triglycerides&Fatty acid,Saturated FA,4.51622160522823e-141,4.51622160522823e-141
EGFR,0.407592636596711,0.0267112744629697,2.25776256831645e-52,0.0889512335194615,Total lipids in VLDL,Lipoprotein,VLDL-TL,4.80943505676876e-52,3.46540301183455e-52
EGFR,0.407592636596711,0.0267112744629697,2.25776256831645e-52,0.0889512335194615,Total lipids in VLDL,Lipoprotein,VLDL-TL,4.80943505676876e-52,3.46540301183455e-52
EGFR,0.0545848763227452,0.00205566725755349,1.44733966705925e-153,0.139565177614018,Free cholesterol in HDL,Cholesterol,HDL-FC,5.82170145409308e-153,2.78544615169894e-153
EGFR,0.0545848763227452,0.00205566725755349,1.44733966705925e-153,0.139565177614018,Free cholesterol in HDL,Cholesterol,HDL-FC,5.82170145409308e-153,2.78544615169894e-153
EGFR,0.169822917358086,0.0272508124520638,4.64610283819281e-10,0.0283820254827513,Lymphocyte.count,Inflammation,Lymphocyte.count,6.21783279460747e-10,9.8084393250737e-10
EGFR,0.169822917358086,0.0272508124520638,4.64610283819281e-10,0.0283820254827513,Lymphocyte.count,Inflammation,Lymphocyte.count,6.21783279460747e-10,9.8084393250737e-10
EGFR,0.567062888526754,0.103993565000451,4.99586124309613e-08,0.031183894969534,Ratio of linoleic acid to total fatty acids,Triglycerides&Fatty acid,LA/Total FA,6.34395078488398e-08,5.99503349171536e-08
EGFR,0.567062888526754,0.103993565000451,4.99586124309613e-08,0.031183894969534,Ratio of linoleic acid to total fatty acids,Triglycerides&Fatty acid,LA/Total FA,6.34395078488398e-08,5.99503349171536e-08
EGFR,0.233415005259689,0.00664682618569714,9.61288089315632e-265,0.196826507100422,Omega-3 fatty acids,Triglycerides&Fatty acid,Omega-3 FA,6.40858726210422e-264,7.69030471452506e-264
EGFR,0.233415005259689,0.00664682618569714,9.61288089315632e-265,0.196826507100422,Omega-3 fatty acids,Triglycerides&Fatty acid,Omega-3 FA,6.40858726210422e-264,7.69030471452506e-264
EGFR,2.18016496895947,0.1663361412253,3.49335955900771e-39,0.0585134844077304,Glycated.haemoglobin..HbA1c.,Glycolysis related metabolites,Glycated.haemoglobin..HbA1c.,6.41637470021824e-39,8.15117230435131e-39
EGFR,2.18016496895947,0.1663361412253,3.49335955900771e-39,0.0585134844077304,Glycated.haemoglobin..HbA1c.,Glycolysis related metabolites,Glycated.haemoglobin..HbA1c.,6.41637470021824e-39,8.15117230435131e-39
EGFR,0.195251057147338,0.0358376276231632,5.11200410307407e-08,0.023986747109886,Urea,Renal/Liver function,Urea,6.4800052010798e-08,6.34593612795402e-08
EGFR,0.195251057147338,0.0358376276231632,5.11200410307407e-08,0.023986747109886,Urea,Renal/Liver function,Urea,6.4800052010798e-08,6.34593612795402e-08
EGFR,-0.075224655,0.00489380572845383,3.36545897727273e-53,-0.068439876,Monocyte.count,Inflammation,Monocyte.count,7.21169780844156e-53,1.32297352899687e-52
EGFR,-0.075224655,0.00489380572845383,3.36545897727273e-53,-0.068439876,Monocyte.count,Inflammation,Monocyte.count,7.21169780844156e-53,1.32297352899687e-52
EGFR,2.14928393110376,0.0742900216335169,1.59614033934434e-181,0.167488703285956,Total fatty acids,Triglycerides&Fatty acid,Total FA,7.46247431381768e-181,7.92566237467533e-181
EGFR,2.14928393110376,0.0742900216335169,1.59614033934434e-181,0.167488703285956,Total fatty acids,Triglycerides&Fatty acid,Total FA,7.46247431381768e-181,7.92566237467533e-181
EGFR,-0.002650373,0.00045495193484548,5.74897119632735e-09,-0.034274753,Tyrosine,Amino acids,Tyrosine,7.4986580821661e-09,8.62345679449102e-09
EGFR,-0.002650373,0.00045495193484548,5.74897119632735e-09,-0.034274753,Tyrosine,Amino acids,Tyrosine,7.4986580821661e-09,8.62345679449102e-09
EGFR,0.211990725771625,0.00701632299582463,1.50008185466324e-197,0.162576922326508,Apolipoprotein A1,Lipoprotein,Apolipoprotein A1,7.50040927331619e-197,4.95027012038869e-197
EGFR,0.211990725771625,0.00701632299582463,1.50008185466324e-197,0.162576922326508,Apolipoprotein A1,Lipoprotein,Apolipoprotein A1,7.50040927331619e-197,4.95027012038869e-197
EGFR,0.165040720327008,0.00437857294177883,9.08680051856111e-304,0.217043116324971,Phospholipids in LDL,Phospholipids,LDL-PLs,7.60755392251628e-303,3.63472020742444e-303
EGFR,0.165040720327008,0.00437857294177883,9.08680051856111e-304,0.217043116324971,Phospholipids in LDL,Phospholipids,LDL-PLs,7.60755392251628e-303,3.63472020742444e-303
EGFR,-0.07769255,0.012547124328084,5.98400795397685e-10,-0.027912171,Platelet.distribution.width,Inflammation,Platelet.distribution.width,7.99348001273346e-10,1.24032164864247e-09
EGFR,-0.07769255,0.012547124328084,5.98400795397685e-10,-0.027912171,Platelet.distribution.width,Inflammation,Platelet.distribution.width,7.99348001273346e-10,1.24032164864247e-09
EGFR,-0.048154808,0.00668277106679693,5.90695182276061e-13,-0.040125427,Ratio of triglycerides to phosphoglycerides,Triglycerides&Fatty acid,TG/PLs,8.24225835734039e-13,7.59465234354936e-13
EGFR,-0.048154808,0.00668277106679693,5.90695182276061e-13,-0.040125427,Ratio of triglycerides to phosphoglycerides,Triglycerides&Fatty acid,TG/PLs,8.24225835734039e-13,7.59465234354936e-13
EGFR,0.102203421854225,0.00563180988779623,3.33509261607659e-73,0.106124184958809,Phospholipids in VLDL,Phospholipids,VLDL-PLs,8.39603735515784e-73,5.33614818572254e-73
EGFR,0.102203421854225,0.00563180988779623,3.33509261607659e-73,0.106124184958809,Phospholipids in VLDL,Phospholipids,VLDL-PLs,8.39603735515784e-73,5.33614818572254e-73
EGFR,-1.58334075,0.107367267032001,4.09479471885837e-49,-0.067197457,C.reactive.protein,Inflammation,C.reactive.protein,8.42357770736579e-49,1.55602199316618e-48
EGFR,-1.58334075,0.107367267032001,4.09479471885837e-49,-0.067197457,C.reactive.protein,Inflammation,C.reactive.protein,8.42357770736579e-49,1.55602199316618e-48
EGFR,0.261999353338705,0.0380963046097803,6.22081997223326e-12,0.040376600505637,Glucose,Glycolysis related metabolites,Glucose,8.56403514341863e-12,8.56637504373104e-12
EGFR,0.261999353338705,0.0380963046097803,6.22081997223326e-12,0.040376600505637,Glucose,Glycolysis related metabolites,Glucose,8.56403514341863e-12,8.56637504373104e-12
EGFR,0.386677154867623,0.0100396586437957,9.47950414903162e-317,0.221465093633975,Cholesteryl esters in LDL,Cholesterol,LDL-CE,8.86395191102944e-316,3.86763767304228e-316
EGFR,0.386677154867623,0.0100396586437957,9.47950414903162e-317,0.221465093633975,Cholesteryl esters in LDL,Cholesterol,LDL-CE,8.86395191102944e-316,3.86763767304228e-316
EGFR,-1.101700934,0.0799643607861999,4.72764503799493e-43,-0.077846802,Ratio of monounsaturated fatty acids to total fatty acids,Triglycerides&Fatty acid,MUFA/Total FA,9.0289242104943e-43,8.50976106839088e-43
EGFR,-1.101700934,0.0799643607861999,4.72764503799493e-43,-0.077846802,Ratio of monounsaturated fatty acids to total fatty acids,Triglycerides&Fatty acid,MUFA/Total FA,9.0289242104943e-43,8.50976106839088e-43
EGFR,-0.033686584,0.00333423494001931,5.63398656489871e-24,-0.045855754,Eosinophill.count,Inflammation,Eosinophill.count,9.13619442956548e-24,1.56652309365476e-23
EGFR,-0.033686584,0.00333423494001931,5.63398656489871e-24,-0.045855754,Eosinophill.count,Inflammation,Eosinophill.count,9.13619442956548e-24,1.56652309365476e-23
