exposure,beta_XM,se_XM,p.value,beta_std,mediator,Category2,Abbreviation,pval,p_fdr_category
GDF15,-0.021201265,0.0027925194681706,3.23806011578719e-14,-0.051332917,VLDL cholesterol,Cholesterol,VLDL-C,4.62580016541027e-14,3.44043887302389e-14
GDF15,0.00247865177213466,0.000148326038429769,2.10508601497257e-62,0.110506146028866,Citrate,Glycolysis related metabolites,Citrate,4.81162517708015e-62,8.84136126288478e-62
GDF15,0.00247865177213466,0.000148326038429769,2.10508601497257e-62,0.110506146028866,Citrate,Glycolysis related metabolites,Citrate,4.81162517708015e-62,8.84136126288478e-62
GDF15,1.4237770190019,0.07579148976572,1.84632960657541e-78,0.0972973021504109,Neutrophill.percentage,Inflammation,Neutrophill.percentage,4.90537755252507e-78,9.15137283259115e-78
GDF15,1.4237770190019,0.07579148976572,1.84632960657541e-78,0.0972973021504109,Neutrophill.percentage,Inflammation,Neutrophill.percentage,4.90537755252507e-78,9.15137283259115e-78
GDF15,0.0856067638529623,0.0123091787612254,3.60593073005117e-12,0.0470609679621053,Lactate,Glycolysis related metabolites,Lactate,4.98324400314173e-12,5.13386748007285e-12
GDF15,0.0856067638529623,0.0123091787612254,3.60593073005117e-12,0.0470609679621053,Lactate,Glycolysis related metabolites,Lactate,4.98324400314173e-12,5.13386748007285e-12
GDF15,0.00145167302240838,0.000314970873799442,4.06460183630102e-06,0.0301787529640239,Leucine,Amino acids,Leucine,5.01974840846781e-06,5.47476982032382e-06
GDF15,0.00145167302240838,0.000314970873799442,4.06460183630102e-06,0.0301787529640239,Leucine,Amino acids,Leucine,5.01974840846781e-06,5.47476982032382e-06
GDF15,-0.082927306,0.00297663720975428,1.21137136466302e-168,-0.181449197,Total free cholesterol,Cholesterol,Total FC,5.25414085877934e-168,2.57416414990891e-168
GDF15,-0.082927306,0.00297663720975428,1.21137136466302e-168,-0.181449197,Total free cholesterol,Cholesterol,Total FC,5.25414085877934e-168,2.57416414990891e-168
GDF15,-0.047648206,0.0021377660621121,1.65506489379543e-109,-0.11695161,Apolipoprotein.B1,Lipoprotein,Apolipoprotein.B1,5.44130923987537e-109,3.76669941346545e-109
GDF15,-0.047648206,0.0021377660621121,1.65506489379543e-109,-0.11695161,Apolipoprotein.B1,Lipoprotein,Apolipoprotein.B1,5.44130923987537e-109,3.76669941346545e-109
GDF15,0.00240869155252662,0.000476687679868626,4.37550467191729e-07,0.0334330497339775,Valine,Amino acids,Valine,5.46938083989661e-07,6.14432570950087e-07
GDF15,0.00240869155252662,0.000476687679868626,4.37550467191729e-07,0.0334330497339775,Valine,Amino acids,Valine,5.46938083989661e-07,6.14432570950087e-07
GDF15,2.09060994353638,0.512897164599144,4.58714455257907e-05,0.0206662801347272,Platelet.count,Inflammation,Platelet.count,5.54151690915593e-05,6.97245971992019e-05
GDF15,2.09060994353638,0.512897164599144,4.58714455257907e-05,0.0206662801347272,Platelet.count,Inflammation,Platelet.count,5.54151690915593e-05,6.97245971992019e-05
GDF15,-0.323307421,0.0249816011022284,3.06145019870075e-38,-0.031705851,Testosterone,Endocrine,Testosterone,5.55225224953284e-38,8.16386719653533e-38
GDF15,-0.323307421,0.0249816011022284,3.06145019870075e-38,-0.031705851,Testosterone,Endocrine,Testosterone,5.55225224953284e-38,8.16386719653533e-38
GDF15,79.2395936973619,9.71017559401009,3.84368282935147e-16,0.104311426723435,Oestradiol,Endocrine,Oestradiol,5.62490170148996e-16,6.14989252696235e-16
GDF15,79.2395936973619,9.71017559401009,3.84368282935147e-16,0.104311426723435,Oestradiol,Endocrine,Oestradiol,5.62490170148996e-16,6.14989252696235e-16
GDF15,0.0611340294983825,0.00237488416512987,1.52355020017185e-144,0.162431156722275,Ratio of triglycerides to phosphoglycerides,Triglycerides&Fatty acid,TG/PLs,5.8660756370253e-144,6.09420080068739e-144
GDF15,0.0611340294983825,0.00237488416512987,1.52355020017185e-144,0.162431156722275,Ratio of triglycerides to phosphoglycerides,Triglycerides&Fatty acid,TG/PLs,5.8660756370253e-144,6.09420080068739e-144
GDF15,-1.531130809,0.066273462895904,1.76310023515434e-117,-0.118398543,Lymphocyte.percentage,Inflammation,Lymphocyte.percentage,5.98788759109021e-117,1.43566733433996e-116
GDF15,-1.531130809,0.066273462895904,1.76310023515434e-117,-0.118398543,Lymphocyte.percentage,Inflammation,Lymphocyte.percentage,5.98788759109021e-117,1.43566733433996e-116
GDF15,-0.020244283,0.000767650618020155,1.60044006588232e-151,-0.165501803,Sphingomyelins,Phospholipids,Sphingomyelins,6.4017602635293e-151,3.49186923465234e-151
GDF15,-0.020244283,0.000767650618020155,1.60044006588232e-151,-0.165501803,Sphingomyelins,Phospholipids,Sphingomyelins,6.4017602635293e-151,3.49186923465234e-151
GDF15,-0.50939994,0.0378673617366956,3.53192876453198e-41,-0.068420371,Total.bilirubin,Renal/Liver function,Total.bilirubin,6.63965720747526e-41,6.69207555385007e-41
GDF15,-0.50939994,0.0378673617366956,3.53192876453198e-41,-0.068420371,Total.bilirubin,Renal/Liver function,Total.bilirubin,6.63965720747526e-41,6.69207555385007e-41
GDF15,0.161354953337926,0.00921647118024533,2.777671320379e-68,0.117151287431043,Monounsaturated fatty acids,Triglycerides&Fatty acid,Monounsaturated FA,6.64426362349794e-68,6.06037378991782e-68
GDF15,0.161354953337926,0.00921647118024533,2.777671320379e-68,0.117151287431043,Monounsaturated fatty acids,Triglycerides&Fatty acid,Monounsaturated FA,6.64426362349794e-68,6.06037378991782e-68
GDF15,-0.082811732,0.00332588941041399,1.85326906205786e-135,-0.151367271,HDL cholesterol,Cholesterol,HDL-C,6.80792716674317e-135,3.15055740549836e-135
GDF15,-0.082811732,0.00332588941041399,1.85326906205786e-135,-0.151367271,HDL cholesterol,Cholesterol,HDL-C,6.80792716674317e-135,3.15055740549836e-135
GDF15,0.244456252677702,0.00877365706965153,1.55539928420508e-169,0.14204777777138,Triglycerides1,Triglycerides&Fatty acid,Triglycerides1,6.82858222333936e-169,6.78719687653125e-169
GDF15,0.244456252677702,0.00877365706965153,1.55539928420508e-169,0.14204777777138,Triglycerides1,Triglycerides&Fatty acid,Triglycerides1,6.82858222333936e-169,6.78719687653125e-169
GDF15,-0.005260208,0.000698745325779748,5.29509684383934e-14,-0.048197522,Glycine,Amino acids,Glycine,7.51966415693161e-14,9.98503976266848e-14
GDF15,-0.005260208,0.000698745325779748,5.29509684383934e-14,-0.048197522,Glycine,Amino acids,Glycine,7.51966415693161e-14,9.98503976266848e-14
GDF15,-0.020800682,0.000899153507602389,2.31230640062736e-117,-0.148359945,Docosahexaenoic acid,Triglycerides&Fatty acid,Docosahexaenoic Acid,7.81624698803613e-117,7.39938048200754e-117
GDF15,-0.020800682,0.000899153507602389,2.31230640062736e-117,-0.148359945,Docosahexaenoic acid,Triglycerides&Fatty acid,Docosahexaenoic Acid,7.81624698803613e-117,7.39938048200754e-117
GDF15,-0.05984887,0.00428849969078944,4.0040325015246e-44,-0.089056502,Phosphoglycerides,Phospholipids,Phosphoglycerides,7.87678524890085e-44,5.49124457351945e-44
GDF15,-0.05984887,0.00428849969078944,4.0040325015246e-44,-0.089056502,Phosphoglycerides,Phospholipids,Phosphoglycerides,7.87678524890085e-44,5.49124457351945e-44
GDF15,0.222643686407172,0.0382961205544462,6.15005453230145e-09,0.0317216632897639,Total.protein,Renal/Liver function,Total.protein,7.99285065569863e-09,7.90721297010186e-09
GDF15,0.222643686407172,0.0382961205544462,6.15005453230145e-09,0.0317216632897639,Total.protein,Renal/Liver function,Total.protein,7.99285065569863e-09,7.90721297010186e-09
GDF15,-0.303515323,0.0168430277854202,3.27547944479548e-72,-0.117681042,Ratio of omega-3 fatty acids to total fatty acids,Triglycerides&Fatty acid,Omega-3 FA/Total FA,8.16036401471538e-72,7.48681015953252e-72
GDF15,-0.303515323,0.0168430277854202,3.27547944479548e-72,-0.117681042,Ratio of omega-3 fatty acids to total fatty acids,Triglycerides&Fatty acid,Omega-3 FA/Total FA,8.16036401471538e-72,7.48681015953252e-72
GDF15,0.0205102854901159,0.00515207008438411,6.87282053550495e-05,0.0207241658076658,Basophill.percentage,Inflammation,Basophill.percentage,8.28882878653863e-05,0.000103092308032574
GDF15,0.0205102854901159,0.00515207008438411,6.87282053550495e-05,0.0207241658076658,Basophill.percentage,Inflammation,Basophill.percentage,8.28882878653863e-05,0.000103092308032574
GDF15,-0.678476301,0.0240589172995315,1.81221360200058e-173,-0.151020171,Albumin1,Renal/Liver function,Albumin1,8.31078849325105e-173,6.21330377828769e-173
GDF15,-0.678476301,0.0240589172995315,1.81221360200058e-173,-0.151020171,Albumin1,Renal/Liver function,Albumin1,8.31078849325105e-173,6.21330377828769e-173
GDF15,0.0745823861354418,0.00534581461542776,4.2394433500171e-44,0.0921296131984521,Triglycerides in VLDL,Triglycerides&Fatty acid,VLDL-TG,8.31716406542864e-44,8.24972760003328e-44
GDF15,0.0745823861354418,0.00534581461542776,4.2394433500171e-44,0.0921296131984521,Triglycerides in VLDL,Triglycerides&Fatty acid,VLDL-TG,8.31716406542864e-44,8.24972760003328e-44
GDF15,0.0299510625876607,0.00458101435078575,6.29052801086358e-11,0.0337749634928712,Platelet.distribution.width,Inflammation,Platelet.distribution.width,8.56177725486159e-11,1.4342403864769e-10
GDF15,0.0299510625876607,0.00458101435078575,6.29052801086358e-11,0.0337749634928712,Platelet.distribution.width,Inflammation,Platelet.distribution.width,8.56177725486159e-11,1.4342403864769e-10
GDF15,-0.013124764,0.00095240302418852,4.52207227214463e-43,-0.093159698,Glutamine,Amino acids,Glutamine,8.65928732963865e-43,1.57082510506077e-42
GDF15,-0.013124764,0.00095240302418852,4.52207227214463e-43,-0.093159698,Glutamine,Amino acids,Glutamine,8.65928732963865e-43,1.57082510506077e-42
GDF15,-0.32974223,0.0102904491302636,1.57541579607609e-221,-0.206031008,Total cholesterol,Cholesterol,TC,8.861713852928e-221,4.34303814053408e-221
GDF15,-0.32974223,0.0102904491302636,1.57541579607609e-221,-0.206031008,Total cholesterol,Cholesterol,TC,8.861713852928e-221,4.34303814053408e-221
GDF15,-0.03179159,0.000853764388260775,1.12699732501946e-296,-0.235359899,Degree of unsaturation,Triglycerides&Fatty acid,Degree of Unsaturation,9.01597860015567e-296,1.35239679002335e-295
GDF15,-0.03179159,0.000853764388260775,1.12699732501946e-296,-0.235359899,Degree of unsaturation,Triglycerides&Fatty acid,Degree of Unsaturation,9.01597860015567e-296,1.35239679002335e-295
GDF15,0.541732433957021,0.0484237175421455,5.37449735594219e-29,0.0739869016263134,Ratio of omega-6 fatty acids to omega-3 fatty acids,Triglycerides&Fatty acid,Omega-6 FA/Omega-3 FA,9.12650494405278e-29,8.32180235758791e-29
GDF15,0.541732433957021,0.0484237175421455,5.37449735594219e-29,0.0739869016263134,Ratio of omega-6 fatty acids to omega-3 fatty acids,Triglycerides&Fatty acid,Omega-6 FA/Omega-3 FA,9.12650494405278e-29,8.32180235758791e-29
GDF15,-0.013296602,0.00184928474779726,6.62527406948022e-13,-0.048144268,Ratio of apolipoprotein B to apolipoprotein A1,Lipoprotein,ApoB/ApoA1,9.22668729211945e-13,7.95032888337626e-13
GDF15,-0.013296602,0.00184928474779726,6.62527406948022e-13,-0.048144268,Ratio of apolipoprotein B to apolipoprotein A1,Lipoprotein,ApoB/ApoA1,9.22668729211945e-13,7.95032888337626e-13
GDF15,0.0030853416330261,0.000357282885350114,6.13087013433253e-18,0.0585847941224769,Pyruvate,Glycolysis related metabolites,Pyruvate,9.23478346594021e-18,1.07290227350819e-17
GDF15,0.0030853416330261,0.000357282885350114,6.13087013433253e-18,0.0585847941224769,Pyruvate,Glycolysis related metabolites,Pyruvate,9.23478346594021e-18,1.07290227350819e-17
GDF15,-0.067978981,0.0023108028688304,1.96856833009301e-188,-0.147981159,Apolipoprotein.A1,Lipoprotein,Apolipoprotein.A1,9.44912798444645e-188,5.90570499027903e-188
GDF15,-0.067978981,0.0023108028688304,1.96856833009301e-188,-0.147981159,Apolipoprotein.A1,Lipoprotein,Apolipoprotein.A1,9.44912798444645e-188,5.90570499027903e-188
GDF15,-0.046789507,0.00254354654898195,3.73559344819283e-75,-0.114398195,Apolipoprotein A1,Lipoprotein,Apolipoprotein A1,9.70984578591638e-75,6.84858798835352e-75
GDF15,-0.046789507,0.00254354654898195,3.73559344819283e-75,-0.114398195,Apolipoprotein A1,Lipoprotein,Apolipoprotein A1,9.70984578591638e-75,6.84858798835352e-75
