exposure,beta_XM,se_XM,p.value,beta_std,mediator,Category2,Abbreviation,pval,p_fdr_category
LGALS4,-0.072050104,0.00307079472319224,1.25157874827265e-120,-0.141734704,Cholesteryl esters in LDL,Cholesterol,LDL-CE,4.31165884572395e-120,1.96401588190477e-120
LGALS4,-0.056738739,0.00280248861445718,1.60228694401098e-90,-0.111681473,HDL cholesterol,Cholesterol,HDL-C,4.63311887424863e-90,2.17911024385494e-90
LGALS4,-0.056738739,0.00280248861445718,1.60228694401098e-90,-0.111681473,HDL cholesterol,Cholesterol,HDL-C,4.63311887424863e-90,2.17911024385494e-90
LGALS4,0.124635568560243,0.0226688759056633,3.8711265511736e-08,0.0333854270356789,Total fatty acids,Triglycerides&Fatty acid,Total FA,4.92440126651058e-08,4.68438843167225e-08
LGALS4,0.124635568560243,0.0226688759056633,3.8711265511736e-08,0.0333854270356789,Total fatty acids,Triglycerides&Fatty acid,Total FA,4.92440126651058e-08,4.68438843167225e-08
LGALS4,0.257962775434583,0.0628934596458968,4.10985717963206e-05,0.019194274954932,Neutrophill.percentage,Inflammation,Neutrophill.percentage,4.97327255350434e-05,6.33140160105479e-05
LGALS4,0.257962775434583,0.0628934596458968,4.10985717963206e-05,0.019194274954932,Neutrophill.percentage,Inflammation,Neutrophill.percentage,4.97327255350434e-05,6.33140160105479e-05
LGALS4,-0.034741212,0.00191307740106544,1.97672304506027e-73,-0.082573907,Apolipoprotein.A1,Lipoprotein,Apolipoprotein.A1,4.99382664015227e-73,3.34522361471739e-73
LGALS4,-0.034741212,0.00191307740106544,1.97672304506027e-73,-0.082573907,Apolipoprotein.A1,Lipoprotein,Apolipoprotein.A1,4.99382664015227e-73,3.34522361471739e-73
LGALS4,0.220303790227818,0.0103276507029467,1.64183546818439e-100,0.0990100227269893,Neutrophill.count,Inflammation,Neutrophill.count,5.00898956395238e-100,1.03982912985011e-99
LGALS4,0.220303790227818,0.0103276507029467,1.64183546818439e-100,0.0990100227269893,Neutrophill.count,Inflammation,Neutrophill.count,5.00898956395238e-100,1.03982912985011e-99
LGALS4,0.0111810846505224,0.000732955609847509,2.42824565784107e-52,0.0926312189709579,Alanine,Amino acids,Alanine,5.15733591045891e-52,9.42730667161827e-52
LGALS4,0.0111810846505224,0.000732955609847509,2.42824565784107e-52,0.0926312189709579,Alanine,Amino acids,Alanine,5.15733591045891e-52,9.42730667161827e-52
LGALS4,-0.340736233,0.0205834440030509,2.29862298211431e-61,-0.036216798,Testosterone,Endocrine,Testosterone,5.17190170975719e-61,1.10333903141487e-60
LGALS4,-0.340736233,0.0205834440030509,2.29862298211431e-61,-0.036216798,Testosterone,Endocrine,Testosterone,5.17190170975719e-61,1.10333903141487e-60
LGALS4,-0.091722097,0.00613659098918451,2.50446962542455e-50,-0.088514177,Ratio of docosahexaenoic acid to total fatty acids,Triglycerides&Fatty acid,DHA/Total FA,5.19659403546303e-50,5.00893925084909e-50
LGALS4,-0.091722097,0.00613659098918451,2.50446962542455e-50,-0.088514177,Ratio of docosahexaenoic acid to total fatty acids,Triglycerides&Fatty acid,DHA/Total FA,5.19659403546303e-50,5.00893925084909e-50
LGALS4,0.618594105049006,0.0325093934275316,1.95315722349719e-80,0.0894662219909007,C.reactive.protein,Inflammation,C.reactive.protein,5.26694082740816e-80,1.01209056126673e-79
LGALS4,0.618594105049006,0.0325093934275316,1.95315722349719e-80,0.0894662219909007,C.reactive.protein,Inflammation,C.reactive.protein,5.26694082740816e-80,1.01209056126673e-79
LGALS4,0.307965820788258,0.00970087279120093,9.6724337819023e-219,0.154192599835019,Glucose1,Glycolysis related metabolites,Glucose1,5.27587297194671e-218,1.16069205382828e-217
LGALS4,0.307965820788258,0.00970087279120093,9.6724337819023e-219,0.154192599835019,Glucose1,Glycolysis related metabolites,Glucose1,5.27587297194671e-218,1.16069205382828e-217
LGALS4,-0.03848624,0.00176864931836876,1.74532362752882e-104,-0.102875099,Apolipoprotein.B1,Lipoprotein,Apolipoprotein.B1,5.43996974814177e-104,3.59972998177818e-104
LGALS4,-0.03848624,0.00176864931836876,1.74532362752882e-104,-0.102875099,Apolipoprotein.B1,Lipoprotein,Apolipoprotein.B1,5.43996974814177e-104,3.59972998177818e-104
LGALS4,-0.192660349,0.00619855061479584,1.02412810952643e-208,-0.180214056,Total esterified cholesterol,Cholesterol,Total CE,5.46201658414094e-208,2.67848890183835e-208
LGALS4,-0.192660349,0.00619855061479584,1.02412810952643e-208,-0.180214056,Total esterified cholesterol,Cholesterol,Total CE,5.46201658414094e-208,2.67848890183835e-208
LGALS4,0.0757409063440547,0.00898910827488299,3.74243274428892e-17,0.0511322091756819,Saturated fatty acids,Triglycerides&Fatty acid,Saturated FA,5.54434480635396e-17,5.08405957714721e-17
LGALS4,0.0757409063440547,0.00898910827488299,3.74243274428892e-17,0.0511322091756819,Saturated fatty acids,Triglycerides&Fatty acid,Saturated FA,5.54434480635396e-17,5.08405957714721e-17
LGALS4,-0.020869806,0.00154913812962819,3.03520105205874e-41,-0.081356953,Ratio of apolipoprotein B to apolipoprotein A1,Lipoprotein,ApoB/ApoA1,5.72079779445627e-41,4.45162820968616e-41
LGALS4,-0.020869806,0.00154913812962819,3.03520105205874e-41,-0.081356953,Ratio of apolipoprotein B to apolipoprotein A1,Lipoprotein,ApoB/ApoA1,5.72079779445627e-41,4.45162820968616e-41
LGALS4,0.378361739884788,0.0105543798561357,7.85741526590506e-278,0.160833173888264,Urea,Renal/Liver function,Urea,5.8930614494288e-277,4.35179922419357e-277
LGALS4,0.378361739884788,0.0105543798561357,7.85741526590506e-278,0.160833173888264,Urea,Renal/Liver function,Urea,5.8930614494288e-277,4.35179922419357e-277
LGALS4,-0.299271842,0.0316848095325159,3.7979597633891e-21,-0.057220119,Albumin,Renal/Liver function,Albumin,5.91889833255444e-21,5.94463267313077e-21
LGALS4,-0.299271842,0.0316848095325159,3.7979597633891e-21,-0.057220119,Albumin,Renal/Liver function,Albumin,5.91889833255444e-21,5.94463267313077e-21
LGALS4,-0.231616741,0.0155054202813381,2.86111083886928e-50,-0.089463581,Total lipids in lipoprotein particles,Lipoprotein,Lipoprotein Particles-TL,5.9195396666261e-50,4.29166625830392e-50
LGALS4,-0.231616741,0.0155054202813381,2.86111083886928e-50,-0.089463581,Total lipids in lipoprotein particles,Lipoprotein,Lipoprotein Particles-TL,5.9195396666261e-50,4.29166625830392e-50
LGALS4,-0.072149994,0.0026444660023222,1.43338999712258e-162,-0.121455277,HDL.cholesterol1,Cholesterol,HDL.cholesterol1,6.0002371972573e-162,2.98379142258169e-162
LGALS4,-0.072149994,0.0026444660023222,1.43338999712258e-162,-0.121455277,HDL.cholesterol1,Cholesterol,HDL.cholesterol1,6.0002371972573e-162,2.98379142258169e-162
LGALS4,-0.020372009,0.000722528406332529,1.32517044639248e-172,-0.162621535,Degree of unsaturation,Triglycerides&Fatty acid,Degree of Unsaturation,6.03875140128217e-172,6.15563046066182e-172
LGALS4,-0.020372009,0.000722528406332529,1.32517044639248e-172,-0.162621535,Degree of unsaturation,Triglycerides&Fatty acid,Degree of Unsaturation,6.03875140128217e-172,6.15563046066182e-172
LGALS4,-0.043499526,0.00336153050230102,3.3864594569035e-38,-0.074032092,Phosphatidylcholines,Phospholipids,Phosphatidylcholines,6.12625831399628e-38,4.39324470084779e-38
LGALS4,-0.043499526,0.00336153050230102,3.3864594569035e-38,-0.074032092,Phosphatidylcholines,Phospholipids,Phosphatidylcholines,6.12625831399628e-38,4.39324470084779e-38
LGALS4,0.0131456301053842,0.000708758987707623,2.33712555685467e-76,0.112146275357368,Spectrometer-corrected alanine,Amino acids,Spectrometer-corrected alanine,6.16384762247386e-76,5.14167622508027e-75
LGALS4,0.0131456301053842,0.000708758987707623,2.33712555685467e-76,0.112146275357368,Spectrometer-corrected alanine,Amino acids,Spectrometer-corrected alanine,6.16384762247386e-76,5.14167622508027e-75
LGALS4,0.0252170520313251,0.0014755677434226,2.72304316543352e-65,0.0784590655189808,Monocyte.count,Inflammation,Monocyte.count,6.4281674724988e-65,1.14972933651637e-64
LGALS4,0.0252170520313251,0.0014755677434226,2.72304316543352e-65,0.0784590655189808,Monocyte.count,Inflammation,Monocyte.count,6.4281674724988e-65,1.14972933651637e-64
LGALS4,-0.313965656,0.0316882804540553,4.04353945932583e-23,-0.045498181,Total.bilirubin,Renal/Liver function,Total.bilirubin,6.46966313492133e-23,6.61670093344227e-23
LGALS4,-0.313965656,0.0316882804540553,4.04353945932583e-23,-0.045498181,Total.bilirubin,Renal/Liver function,Total.bilirubin,6.46966313492133e-23,6.61670093344227e-23
LGALS4,-2.209768335,0.197069144253717,3.84589906477987e-29,-0.051079089,SHBG,Endocrine,SHBG,6.5462111740934e-29,7.69179812955975e-29
LGALS4,-2.209768335,0.197069144253717,3.84589906477987e-29,-0.051079089,SHBG,Endocrine,SHBG,6.5462111740934e-29,7.69179812955975e-29
LGALS4,0.0533103209660188,0.00198800646731962,1.61526476184843e-156,0.15282428214891,Ratio of triglycerides to phosphoglycerides,Triglycerides&Fatty acid,TG/PLs,6.64566073446211e-156,6.64566073446211e-156
LGALS4,0.0533103209660188,0.00198800646731962,1.61526476184843e-156,0.15282428214891,Ratio of triglycerides to phosphoglycerides,Triglycerides&Fatty acid,TG/PLs,6.64566073446211e-156,6.64566073446211e-156
LGALS4,0.000831038594106915,0.000110173358452081,4.72505245626705e-14,0.0461705833470024,Phenylalanine,Amino acids,Phenylalanine,6.72339479943138e-14,9.17216065040074e-14
LGALS4,0.000831038594106915,0.000110173358452081,4.72505245626705e-14,0.0461705833470024,Phenylalanine,Amino acids,Phenylalanine,6.72339479943138e-14,9.17216065040074e-14
LGALS4,-0.109087278,0.00303029544246785,9.48780216587396e-278,-0.207126465,Ratio of polyunsaturated fatty acids to monounsaturated fatty acids,Triglycerides&Fatty acid,PUFA/MUFA,7.0424923293085e-277,9.108290079239e-277
LGALS4,-0.109087278,0.00303029544246785,9.48780216587396e-278,-0.207126465,Ratio of polyunsaturated fatty acids to monounsaturated fatty acids,Triglycerides&Fatty acid,PUFA/MUFA,7.0424923293085e-277,9.108290079239e-277
LGALS4,-0.397644881,0.0550720374124076,5.25568463277823e-13,-0.033479931,Lymphocyte.percentage,Inflammation,Lymphocyte.percentage,7.34775327301034e-13,1.27478308114195e-12
LGALS4,-0.397644881,0.0550720374124076,5.25568463277823e-13,-0.033479931,Lymphocyte.percentage,Inflammation,Lymphocyte.percentage,7.34775327301034e-13,1.27478308114195e-12
LGALS4,0.00206334572445275,0.000263605225421008,5.14689283710853e-15,0.0462943019438736,Leucine,Amino acids,Leucine,7.41152568543628e-15,1.02937856742171e-14
LGALS4,0.00206334572445275,0.000263605225421008,5.14689283710853e-15,0.0462943019438736,Leucine,Amino acids,Leucine,7.41152568543628e-15,1.02937856742171e-14
LGALS4,-0.009418853,0.000797801948717807,4.29686811961597e-32,-0.072173258,Glutamine,Amino acids,Glutamine,7.52736020954623e-32,1.35044426616502e-31
LGALS4,-0.009418853,0.000797801948717807,4.29686811961597e-32,-0.072173258,Glutamine,Amino acids,Glutamine,7.52736020954623e-32,1.35044426616502e-31
LGALS4,-0.672925578,0.0407163015257867,3.43568950375197e-61,-0.075489177,IGF.1,Glycolysis related metabolites,IGF.1,7.70621944766797e-61,1.31180871961439e-60
LGALS4,-0.672925578,0.0407163015257867,3.43568950375197e-61,-0.075489177,IGF.1,Glycolysis related metabolites,IGF.1,7.70621944766797e-61,1.31180871961439e-60
LGALS4,-1.136028275,0.0336171591369871,1.26238707865648e-245,-0.196531799,Ratio of polyunsaturated fatty acids to total fatty acids,Triglycerides&Fatty acid,PUFA/Total FA,7.76853586865526e-245,9.08918696632665e-245
LGALS4,-1.136028275,0.0336171591369871,1.26238707865648e-245,-0.196531799,Ratio of polyunsaturated fatty acids to total fatty acids,Triglycerides&Fatty acid,PUFA/Total FA,7.76853586865526e-245,9.08918696632665e-245
LGALS4,-0.022082332,0.0013583044742049,3.59535887791576e-59,-0.098989084,Cholesteryl esters in VLDL,Cholesterol,VLDL-CE,7.96510274492107e-59,4.41839283792057e-59
LGALS4,-0.022082332,0.0013583044742049,3.59535887791576e-59,-0.098989084,Cholesteryl esters in VLDL,Cholesterol,VLDL-CE,7.96510274492107e-59,4.41839283792057e-59
LGALS4,3.98582522834919,0.423597214959372,5.19128308260782e-21,0.0429518014665606,Platelet.count,Inflammation,Platelet.count,8.07283762306184e-21,1.34501425322112e-20
LGALS4,3.98582522834919,0.423597214959372,5.19128308260782e-21,0.0429518014665606,Platelet.count,Inflammation,Platelet.count,8.07283762306184e-21,1.34501425322112e-20
LGALS4,-0.289621959,0.00825075893151783,1.29362740858846e-266,-0.161075029,Cholesterol1,Cholesterol,Cholesterol1,8.78690315267632e-266,4.25645147342009e-266
LGALS4,-0.289621959,0.00825075893151783,1.29362740858846e-266,-0.161075029,Cholesterol1,Cholesterol,Cholesterol1,8.78690315267632e-266,4.25645147342009e-266
LGALS4,-0.01123658,0.000623708791965971,3.58540838027321e-72,-0.098657418,Free cholesterol in HDL,Cholesterol,HDL-FC,8.90170356481624e-72,4.62926145301098e-72
LGALS4,-0.01123658,0.000623708791965971,3.58540838027321e-72,-0.098657418,Free cholesterol in HDL,Cholesterol,HDL-FC,8.90170356481624e-72,4.62926145301098e-72
LGALS4,-0.025343523,0.00277138426196206,6.35308664478678e-20,-0.051073344,Phospholipids in HDL,Phospholipids,HDL-PLs,9.81592786318988e-20,7.2606704511849e-20
LGALS4,-0.025343523,0.00277138426196206,6.35308664478678e-20,-0.051073344,Phospholipids in HDL,Phospholipids,HDL-PLs,9.81592786318988e-20,7.2606704511849e-20
LGALS4,-0.02468056,0.00234055488086637,5.97662304824681e-26,-0.064385594,VLDL cholesterol,Cholesterol,VLDL-C,9.91513501091637e-26,6.62625598827364e-26
LGALS4,-0.02468056,0.00234055488086637,5.97662304824681e-26,-0.064385594,VLDL cholesterol,Cholesterol,VLDL-C,9.91513501091637e-26,6.62625598827364e-26
