exposure,beta_XM,se_XM,p.value,beta_std,mediator,Category2,Abbreviation,pval,p_fdr_category
APOM,-2.443206179,0.0967908560162548,1.09526642835215e-139,-0.11155865,Glycated.haemoglobin..HbA1c.,Glycolysis related metabolites,Glycated.haemoglobin..HbA1c.,4.12875302834318e-139,7.66686499846504e-139
APOM,-0.025934717,0.00194770678321327,2.20542856682394e-40,-0.060059369,Eosinophill.count,Inflammation,Eosinophill.count,4.13517856279488e-40,6.9838571282758e-40
APOM,-0.025934717,0.00194770678321327,2.20542856682394e-40,-0.060059369,Eosinophill.count,Inflammation,Eosinophill.count,4.13517856279488e-40,6.9838571282758e-40
APOM,-0.247234257,0.0123649837928337,1.59686627474309e-88,-0.096109093,Direct.bilirubin,Renal/Liver function,Direct.bilirubin,4.56247507069454e-88,4.10622756362509e-88
APOM,-0.247234257,0.0123649837928337,1.59686627474309e-88,-0.096109093,Direct.bilirubin,Renal/Liver function,Direct.bilirubin,4.56247507069454e-88,4.10622756362509e-88
APOM,0.703521866670302,0.0395769477733369,1.9047033958279e-70,0.0374311516513772,Testosterone,Endocrine,Testosterone,4.6174627777646e-70,2.28564407499348e-69
APOM,0.703521866670302,0.0395769477733369,1.9047033958279e-70,0.0374311516513772,Testosterone,Endocrine,Testosterone,4.6174627777646e-70,2.28564407499348e-69
APOM,-0.005470665,0.000327331411712946,2.04558916699621e-62,-0.096297693,Isoleucine,Amino acids,Isoleucine,4.69052293069194e-62,1.12507404184791e-61
APOM,-0.005470665,0.000327331411712946,2.04558916699621e-62,-0.096297693,Isoleucine,Amino acids,Isoleucine,4.69052293069194e-62,1.12507404184791e-61
APOM,0.00131255895529,0.00010127900081806,2.63023549212667e-38,0.0760293296410926,Acetone,Glycolysis related metabolites,Acetone,4.78224634932121e-38,5.97134544158487e-38
APOM,0.00131255895529,0.00010127900081806,2.63023549212667e-38,0.0760293296410926,Acetone,Glycolysis related metabolites,Acetone,4.78224634932121e-38,5.97134544158487e-38
APOM,-0.275086339,0.0152579742595809,1.96049689789896e-72,-0.081344916,Mean.platelet..thrombocyte..volume,Inflammation,Mean.platelet..thrombocyte..volume,4.91831974385801e-72,8.93986585441924e-72
APOM,-0.275086339,0.0152579742595809,1.96049689789896e-72,-0.081344916,Mean.platelet..thrombocyte..volume,Inflammation,Mean.platelet..thrombocyte..volume,4.91831974385801e-72,8.93986585441924e-72
APOM,-4.634215821,0.227985496947653,1.77724799600858e-91,-0.08105822,Creatinine1,Renal/Liver function,Creatinine1,5.15975224647651e-91,4.92160983510067e-91
APOM,-4.634215821,0.227985496947653,1.77724799600858e-91,-0.08105822,Creatinine1,Renal/Liver function,Creatinine1,5.15975224647651e-91,4.92160983510067e-91
APOM,-0.163500891,0.0261240377143137,3.91508917092499e-10,-0.028257512,Eosinophill.percentage,Inflammation,Eosinophill.percentage,5.2492815699553e-10,8.42113519783867e-10
APOM,-0.163500891,0.0261240377143137,3.91508917092499e-10,-0.028257512,Eosinophill.percentage,Inflammation,Eosinophill.percentage,5.2492815699553e-10,8.42113519783867e-10
APOM,-0.075961139,0.00731926538019186,3.30423715443662e-25,-0.046500777,Platelet.distribution.width,Inflammation,Platelet.distribution.width,5.41925000272065e-25,9.65853937450704e-25
APOM,-0.075961139,0.00731926538019186,3.30423715443662e-25,-0.046500777,Platelet.distribution.width,Inflammation,Platelet.distribution.width,5.41925000272065e-25,9.65853937450704e-25
APOM,0.0030582946145657,0.000221379892596891,2.83540161709704e-43,0.0809362993432286,Acetoacetate,Glycolysis related metabolites,Acetoacetate,5.45852717729911e-43,7.00510987753386e-43
APOM,0.0030582946145657,0.000221379892596891,2.83540161709704e-43,0.0809362993432286,Acetoacetate,Glycolysis related metabolites,Acetoacetate,5.45852717729911e-43,7.00510987753386e-43
APOM,0.139184945717014,0.00387295098287145,7.51037687722515e-277,0.200054683263399,Omega-3 fatty acids,Triglycerides&Fatty acid,Omega-3 FA,5.46209227434557e-276,6.75933918950264e-276
APOM,0.139184945717014,0.00387295098287145,7.51037687722515e-277,0.200054683263399,Omega-3 fatty acids,Triglycerides&Fatty acid,Omega-3 FA,5.46209227434557e-276,6.75933918950264e-276
APOM,1.22255175286953,0.0608298031564058,1.90652936065707e-89,0.0945720190770299,Total.protein,Renal/Liver function,Total.protein,5.49080455869236e-89,5.08407829508552e-89
APOM,1.22255175286953,0.0608298031564058,1.90652936065707e-89,0.0945720190770299,Total.protein,Renal/Liver function,Total.protein,5.49080455869236e-89,5.08407829508552e-89
APOM,3.59957798181966,0.78590326632734,4.66004385117152e-06,0.0233809199188372,Lipoprotein.A,Lipoprotein,Lipoprotein.A,5.74525954254022e-06,5.30280852029862e-06
APOM,3.59957798181966,0.78590326632734,4.66004385117152e-06,0.0233809199188372,Lipoprotein.A,Lipoprotein,Lipoprotein.A,5.74525954254022e-06,5.30280852029862e-06
APOM,0.0296863834921277,0.0023271506653087,3.32738212622499e-37,0.0590891527255753,Phosphate,Glycolysis related metabolites,Phosphate,5.98928782720499e-37,7.35526575270788e-37
APOM,0.0296863834921277,0.0023271506653087,3.32738212622499e-37,0.0590891527255753,Phosphate,Glycolysis related metabolites,Phosphate,5.98928782720499e-37,7.35526575270788e-37
APOM,0.046226756259397,0.00136948431569168,1.11279925567061e-246,0.158330259316886,Calcium,Glycolysis related metabolites,Calcium,6.90702986278311e-246,1.86950274952663e-245
APOM,0.046226756259397,0.00136948431569168,1.11279925567061e-246,0.158330259316886,Calcium,Glycolysis related metabolites,Calcium,6.90702986278311e-246,1.86950274952663e-245
APOM,-0.027836742,0.00154392907283674,2.78250633453095e-72,-0.102696246,Total concentration of branched-chain amino acids (leucine + isoleucine + valine),Amino acids,Total Branched-Chain Amino Acids,6.95626583632737e-72,3.06075696798404e-71
APOM,-0.027836742,0.00154392907283674,2.78250633453095e-72,-0.102696246,Total concentration of branched-chain amino acids (leucine + isoleucine + valine),Amino acids,Total Branched-Chain Amino Acids,6.95626583632737e-72,3.06075696798404e-71
APOM,-0.092832614,0.0159602631997774,6.04648824467717e-09,-0.026345502,Lymphocyte.count,Inflammation,Lymphocyte.count,7.87246209071892e-09,1.16830450829356e-08
APOM,-0.092832614,0.0159602631997774,6.04648824467717e-09,-0.026345502,Lymphocyte.count,Inflammation,Lymphocyte.count,7.87246209071892e-09,1.16830450829356e-08
APOM,0.0784435632923128,0.00598932002014321,4.39078806292172e-39,0.0737668745031394,Ratio of polyunsaturated fatty acids to monounsaturated fatty acids,Triglycerides&Fatty acid,PUFA/MUFA,8.04419187100163e-39,7.52706525072295e-39
APOM,0.0784435632923128,0.00598932002014321,4.39078806292172e-39,0.0737668745031394,Ratio of polyunsaturated fatty acids to monounsaturated fatty acids,Triglycerides&Fatty acid,PUFA/MUFA,8.04419187100163e-39,7.52706525072295e-39
APOM,-8.025662421,0.991715152653875,5.96814088020419e-16,-0.031639986,Urate,Inflammation,Urate,8.71614895283371e-16,1.47906100074626e-15
APOM,-8.025662421,0.991715152653875,5.96814088020419e-16,-0.031639986,Urate,Inflammation,Urate,8.71614895283371e-16,1.47906100074626e-15
APOM,-0.003537552,0.000714584530201144,7.426409059672e-07,-0.022336347,Basophill.count,Inflammation,Basophill.count,9.25089017813813e-07,1.26359795940688e-06
APOM,-0.003537552,0.000714584530201144,7.426409059672e-07,-0.022336347,Basophill.count,Inflammation,Basophill.count,9.25089017813813e-07,1.26359795940688e-06
APOM,-1.525095875,0.0626036779443973,2.65050546951497e-130,-0.109946707,C.reactive.protein,Inflammation,C.reactive.protein,9.58976853291849e-130,2.32428941172851e-129
APOM,-1.525095875,0.0626036779443973,2.65050546951497e-130,-0.109946707,C.reactive.protein,Inflammation,C.reactive.protein,9.58976853291849e-130,2.32428941172851e-129
APOM,-0.008499271,0.000509890266064958,4.2522731479566e-62,-0.094333605,Leucine,Amino acids,Leucine,9.62778825952437e-62,2.15884636742412e-61
APOM,-0.008499271,0.000509890266064958,4.2522731479566e-62,-0.094333605,Leucine,Amino acids,Leucine,9.62778825952437e-62,2.15884636742412e-61
APOM,-0.212969097,0.0226730801728691,6.23640674150171e-21,-0.054789662,Glucose-lactate,Glycolysis related metabolites,Glucose-lactate,9.67718287474404e-21,1.11459184316201e-20
APOM,-0.212969097,0.0226730801728691,6.23640674150171e-21,-0.054789662,Glucose-lactate,Glycolysis related metabolites,Glucose-lactate,9.67718287474404e-21,1.11459184316201e-20
APOM,0.0095354953756659,0.00154777520969102,7.33276515166762e-10,0.0362420557617302,Glutamine,Amino acids,Glutamine,9.75894807615654e-10,1.18039634148796e-09
APOM,0.0095354953756659,0.00154777520969102,7.33276515166762e-10,0.0362420557617302,Glutamine,Amino acids,Glutamine,9.75894807615654e-10,1.18039634148796e-09
